Date,Price,Open,High,Low,Vol.,Change %
7/31/2023,"17,991.00","17,944.00","18,133.00","17,518.00",32.53M,0.26%
8/1/2023,"17,091.00","17,991.00","17,991.00","17,091.00",28.65M,-5.00%
8/2/2023,"17,565.00","17,091.00","17,660.00","17,091.00",28.51M,2.77%
8/3/2023,"17,707.00","17,612.00","18,180.00","17,376.00",31.66M,0.81%
8/4/2023,"18,370.00","18,180.00","18,464.00","17,802.00",33.10M,3.74%
8/7/2023,"18,133.00","18,512.00","18,607.00","17,896.00",29.50M,-1.29%
8/8/2023,"17,754.00","18,180.00","18,275.00","17,754.00",29.96M,-2.09%
8/9/2023,"17,991.00","17,754.00","18,322.00","17,518.00",25.47M,1.33%
8/10/2023,"17,944.00","18,038.00","18,559.00","17,944.00",24.11M,-0.26%
8/11/2023,"19,175.00","18,133.00","19,175.00","17,802.00",38.60M,6.86%
8/14/2023,"19,317.00","19,506.00","20,027.00","19,317.00",30.48M,0.74%
8/15/2023,"19,317.00","19,506.00","19,790.00","19,175.00",26.36M,0.00%
8/16/2023,"19,648.00","19,364.00","19,885.00","19,127.00",23.87M,1.71%
8/17/2023,"19,175.00","19,743.00","19,790.00","19,175.00",24.46M,-2.41%
8/18/2023,"17,849.00","18,891.00","19,175.00","17,849.00",50.75M,-6.92%
8/21/2023,"17,944.00","17,802.00","18,322.00","17,139.00",23.03M,0.53%
8/22/2023,"18,086.00","18,086.00","18,133.00","16,949.00",21.41M,0.79%
8/23/2023,"17,896.00","18,228.00","18,607.00","17,896.00",21.72M,-1.05%
8/24/2023,"19,127.00","18,038.00","19,127.00","17,991.00",35.66M,6.88%
8/25/2023,"19,885.00","19,317.00","20,264.00","19,222.00",40.18M,3.96%
8/28/2023,"20,926.00","20,074.00","21,116.00","19,695.00",28.36M,5.24%
8/29/2023,"20,784.00","21,021.00","21,305.00","20,500.00",24.68M,-0.68%
8/30/2023,"21,021.00","20,832.00","21,305.00","20,595.00",19.67M,1.14%
8/31/2023,"21,068.00","21,305.00","21,400.00","20,926.00",15.27M,0.22%
9/5/2023,"20,926.00","21,305.00","21,637.00","20,879.00",17.97M,-0.67%
9/6/2023,"21,068.00","20,453.00","21,068.00","19,932.00",44.14M,0.68%
9/7/2023,"21,637.00","21,210.00","21,921.00","21,210.00",21.06M,2.70%
9/8/2023,"21,400.00","21,637.00","21,779.00","21,400.00",17.63M,-1.10%
9/11/2023,"20,074.00","21,400.00","21,495.00","20,074.00",38.24M,-6.20%
9/12/2023,"21,116.00","20,074.00","21,116.00","19,885.00",19.24M,5.19%
9/13/2023,"20,642.00","21,258.00","21,495.00","19,885.00",24.93M,-2.24%
9/14/2023,"20,169.00","20,595.00","20,784.00","19,885.00",22.76M,-2.29%
9/15/2023,"20,690.00","20,358.00","20,974.00","20,074.00",18.29M,2.58%
9/18/2023,"21,021.00","20,453.00","21,258.00","20,406.00",21.80M,1.60%
9/19/2023,"20,974.00","21,210.00","21,210.00","20,358.00",22.18M,-0.22%
9/20/2023,"21,873.00","21,163.00","21,968.00","20,832.00",24.90M,4.29%
9/21/2023,"21,116.00","21,921.00","21,968.00","21,068.00",24.16M,-3.46%
9/22/2023,"19,648.00","20,453.00","20,737.00","19,648.00",32.38M,-6.95%
9/25/2023,"18,275.00","19,080.00","19,695.00","18,275.00",17.04M,-6.99%
9/26/2023,"17,091.00","17,565.00","18,843.00","17,091.00",26.33M,-6.48%
9/27/2023,"18,180.00","17,234.00","18,180.00","16,523.00",18.83M,6.37%
9/28/2023,"17,991.00","17,991.00","18,228.00","17,281.00",16.16M,-1.04%
9/29/2023,"17,896.00","18,228.00","18,322.00","17,612.00",12.23M,-0.53%
10/2/2023,"18,038.00","17,896.00","18,417.00","17,802.00",9.62M,0.79%
10/3/2023,"16,807.00","17,802.00","17,849.00","16,807.00",20.45M,-6.82%
10/4/2023,"16,855.00","15,908.00","17,139.00","15,908.00",18.15M,0.29%
10/5/2023,"15,718.00","17,044.00","17,091.00","15,718.00",20.87M,-6.75%
10/6/2023,"15,813.00","15,718.00","16,097.00","15,103.00",18.43M,0.60%
10/9/2023,"16,381.00","15,908.00","16,476.00","15,861.00",11.24M,3.59%
10/10/2023,"16,097.00","16,713.00","16,713.00","16,097.00",12.16M,-1.73%
10/11/2023,"16,807.00","16,192.00","16,807.00","15,908.00",11.96M,4.41%
10/12/2023,"16,949.00","16,949.00","17,423.00","16,855.00",16.66M,0.84%
10/13/2023,"17,376.00","16,571.00","17,612.00","16,334.00",15.01M,2.52%
10/16/2023,"16,523.00","17,470.00","17,518.00","16,523.00",12.51M,-4.91%
10/17/2023,"15,529.00","16,665.00","16,949.00","15,529.00",10.99M,-6.02%
10/18/2023,"14,677.00","15,718.00","15,955.00","14,488.00",21.54M,-5.49%
10/19/2023,"14,866.00","14,772.00","15,482.00","14,535.00",16.06M,1.29%
10/20/2023,"15,861.00","15,103.00","15,861.00","15,008.00",13.93M,6.69%
10/23/2023,"16,003.00","16,003.00","16,665.00","15,861.00",17.75M,0.90%
10/24/2023,"16,760.00","16,145.00","16,807.00","16,097.00",15.02M,4.73%
10/25/2023,"16,239.00","16,760.00","16,997.00","16,145.00",13.61M,-3.11%
10/26/2023,"15,434.00","15,813.00","15,861.00","15,103.00",34.03M,-4.96%
10/27/2023,"16,476.00","15,861.00","16,476.00","15,434.00",20.97M,6.75%
10/30/2023,"15,766.00","16,239.00","16,713.00","15,766.00",15.19M,-4.31%
10/31/2023,"15,766.00","16,050.00","16,381.00","15,718.00",21.53M,0.00%
11/1/2023,"15,955.00","15,955.00","16,050.00","14,961.00",16.64M,1.20%
11/2/2023,"17,044.00","16,381.00","17,044.00","16,192.00",21.98M,6.83%
11/3/2023,"17,091.00","17,234.00","17,470.00","16,855.00",21.95M,0.28%
11/6/2023,"17,281.00","17,423.00","17,423.00","16,855.00",13.83M,1.11%
11/7/2023,"16,855.00","17,091.00","17,423.00","16,807.00",16.20M,-2.47%
11/8/2023,"17,991.00","16,807.00","17,991.00","16,713.00",22.13M,6.74%
11/9/2023,"18,417.00","18,275.00","19,127.00","18,133.00",28.15M,2.37%
11/10/2023,"18,749.00","18,180.00","19,695.00","18,180.00",35.40M,1.80%
11/13/2023,"19,080.00","18,938.00","19,364.00","18,275.00",20.13M,1.77%
11/14/2023,"18,891.00","19,411.00","19,459.00","18,654.00",23.11M,-0.99%
11/15/2023,"19,033.00","19,459.00","19,506.00","18,796.00",25.18M,0.75%
11/16/2023,"19,459.00","18,796.00","19,506.00","18,749.00",17.51M,2.24%
11/17/2023,"18,749.00","19,459.00","19,601.00","18,464.00",32.63M,-3.65%
11/20/2023,"19,080.00","18,086.00","19,175.00","18,086.00",17.00M,1.77%
11/21/2023,"19,175.00","19,364.00","19,364.00","19,033.00",15.31M,0.50%
11/22/2023,"20,074.00","19,080.00","20,169.00","19,080.00",40.15M,4.69%
11/23/2023,"18,701.00","20,264.00","20,264.00","18,701.00",23.37M,-6.84%
11/24/2023,"18,938.00","18,796.00","18,938.00","17,991.00",27.94M,1.27%
11/27/2023,"18,370.00","18,938.00","19,175.00","18,370.00",11.36M,-3.00%
11/28/2023,"18,701.00","18,370.00","18,749.00","17,660.00",17.81M,1.80%
11/29/2023,"18,843.00","18,749.00","19,080.00","18,654.00",11.52M,0.76%
11/30/2023,"18,938.00","18,938.00","19,411.00","18,843.00",17.75M,0.50%
12/1/2023,"18,796.00","18,938.00","19,080.00","18,275.00",36.54M,-0.75%
12/4/2023,"19,553.00","19,033.00","19,837.00","18,985.00",22.46M,4.03%
12/5/2023,"19,980.00","19,553.00","20,074.00","19,459.00",36.97M,2.18%
12/6/2023,"20,169.00","19,980.00","20,311.00","19,743.00",26.31M,0.95%
12/7/2023,"19,411.00","20,264.00","20,311.00","18,938.00",38.11M,-3.76%
12/8/2023,"18,938.00","19,459.00","19,506.00","18,654.00",32.64M,-2.44%
12/11/2023,"18,322.00","18,843.00","18,843.00","18,228.00",27.49M,-3.25%
12/12/2023,"18,417.00","18,370.00","18,749.00","18,370.00",18.06M,0.52%
12/13/2023,"18,086.00","18,559.00","18,654.00","18,038.00",26.07M,-1.80%
12/14/2023,"18,250.00","18,900.00","18,950.00","18,250.00",14.83M,0.91%
12/15/2023,"18,650.00","18,300.00","18,950.00","18,250.00",11.37M,2.19%
12/18/2023,"18,650.00","18,750.00","18,850.00","18,500.00",7.97M,0.00%
12/19/2023,"18,950.00","18,600.00","18,950.00","18,400.00",8.97M,1.61%
12/20/2023,"19,150.00","19,000.00","19,350.00","19,000.00",9.06M,1.06%
12/21/2023,"19,200.00","18,950.00","19,200.00","18,850.00",8.32M,0.26%
12/22/2023,"18,750.00","19,250.00","19,300.00","18,750.00",11.80M,-2.34%
12/25/2023,"18,950.00","18,750.00","19,200.00","18,600.00",10.10M,1.07%
12/26/2023,"19,100.00","19,150.00","19,200.00","18,850.00",8.82M,0.79%
12/27/2023,"18,900.00","19,150.00","19,200.00","18,900.00",9.10M,-1.05%
12/28/2023,"19,050.00","18,950.00","19,200.00","18,850.00",9.57M,0.79%
12/29/2023,"19,350.00","19,100.00","19,450.00","19,000.00",14.83M,1.57%
1/2/2024,"19,050.00","19,400.00","19,500.00","18,950.00",13.23M,-1.55%
1/3/2024,"19,150.00","19,000.00","19,200.00","18,900.00",8.90M,0.52%
1/4/2024,"19,200.00","19,200.00","19,600.00","19,100.00",22.17M,0.26%
1/5/2024,"19,400.00","19,200.00","19,600.00","19,150.00",15.04M,1.04%
1/8/2024,"19,750.00","19,650.00","20,050.00","19,500.00",22.51M,1.80%
1/9/2024,"19,700.00","19,850.00","20,000.00","19,500.00",20.27M,-0.25%
1/10/2024,"19,500.00","19,700.00","19,700.00","19,050.00",15.00M,-1.02%
1/11/2024,"19,250.00","19,500.00","19,500.00","19,100.00",10.38M,-1.28%
1/12/2024,"18,800.00","19,000.00","19,050.00","18,600.00",25.88M,-2.34%
1/15/2024,"18,600.00","18,950.00","19,100.00","18,600.00",10.47M,-1.06%
1/16/2024,"19,000.00","18,500.00","19,000.00","18,450.00",8.06M,2.15%
1/17/2024,"18,950.00","19,000.00","19,200.00","18,800.00",7.15M,-0.26%
1/18/2024,"19,200.00","19,150.00","19,300.00","18,900.00",12.06M,1.32%
1/19/2024,"18,950.00","19,300.00","19,300.00","18,950.00",7.63M,-1.30%
1/22/2024,"19,200.00","19,050.00","19,200.00","18,650.00",10.85M,1.32%
1/23/2024,"19,000.00","19,300.00","19,350.00","18,900.00",4.49M,-1.04%
1/24/2024,"18,900.00","19,000.00","19,100.00","18,800.00",6.77M,-0.53%
1/25/2024,"18,800.00","18,800.00","18,950.00","18,700.00",8.00M,-0.53%
1/26/2024,"18,950.00","18,900.00","19,150.00","18,800.00",5.66M,0.80%
1/29/2024,"18,750.00","19,050.00","19,100.00","18,750.00",4.45M,-1.06%
1/30/2024,"18,750.00","18,800.00","18,850.00","18,600.00",5.44M,0.00%
1/31/2024,"18,500.00","18,900.00","18,950.00","18,500.00",10.37M,-1.33%
2/1/2024,"18,600.00","18,500.00","18,650.00","18,450.00",4.88M,0.54%
2/2/2024,"18,550.00","18,700.00","19,150.00","18,550.00",10.70M,-0.27%
2/5/2024,"18,450.00","18,500.00","18,700.00","18,250.00",8.44M,-0.54%
2/6/2024,"18,450.00","18,450.00","18,700.00","18,400.00",5.62M,0.00%
2/7/2024,"18,400.00","18,500.00","18,600.00","18,350.00",5.92M,-0.27%
2/15/2024,"18,700.00","18,600.00","18,800.00","18,450.00",6.62M,1.63%
2/16/2024,"18,950.00","18,800.00","19,200.00","18,800.00",13.95M,1.34%
2/19/2024,"18,800.00","19,050.00","19,050.00","18,700.00",7.34M,-0.79%
2/20/2024,"18,950.00","18,900.00","19,100.00","18,700.00",14.05M,0.80%
2/21/2024,"18,750.00","19,050.00","19,050.00","18,700.00",7.74M,-1.06%
2/22/2024,"18,500.00","18,850.00","18,850.00","18,500.00",7.65M,-1.33%
2/23/2024,"18,050.00","18,500.00","18,600.00","18,000.00",14.31M,-2.43%
2/26/2024,"17,850.00","18,100.00","18,150.00","17,650.00",9.10M,-1.11%
2/27/2024,"18,200.00","18,000.00","18,300.00","17,800.00",11.25M,1.96%
2/28/2024,"18,050.00","18,300.00","18,350.00","18,000.00",6.99M,-0.82%
2/29/2024,"18,250.00","18,150.00","18,400.00","18,050.00",13.44M,1.11%
3/1/2024,"18,450.00","18,300.00","18,500.00","18,150.00",9.35M,1.10%
3/4/2024,"18,650.00","18,600.00","18,950.00","18,600.00",15.82M,1.08%
3/5/2024,"18,550.00","18,700.00","18,700.00","18,400.00",8.08M,-0.54%
3/6/2024,"18,150.00","18,500.00","18,550.00","18,100.00",10.45M,-2.16%
3/7/2024,"18,350.00","18,150.00","18,400.00","18,000.00",10.83M,1.10%
3/8/2024,"18,050.00","18,350.00","18,450.00","18,000.00",15.19M,-1.63%
3/11/2024,"17,750.00","18,050.00","18,100.00","17,750.00",9.53M,-1.66%
3/12/2024,"17,500.00","17,500.00","17,800.00","17,300.00",12.94M,-1.41%
3/13/2024,"18,150.00","17,500.00","18,200.00","17,500.00",10.29M,3.71%
3/14/2024,"18,100.00","18,200.00","18,400.00","17,900.00",12.18M,-0.28%
3/15/2024,"18,300.00","18,100.00","18,850.00","18,100.00",29.13M,1.10%
3/18/2024,"19,000.00","18,450.00","19,300.00","18,200.00",36.19M,3.83%
3/19/2024,"18,500.00","19,200.00","19,300.00","18,500.00",11.64M,-2.63%
3/20/2024,"18,750.00","18,600.00","18,800.00","18,350.00",12.37M,1.35%
3/21/2024,"19,500.00","18,950.00","19,550.00","18,650.00",38.13M,4.00%
3/22/2024,"19,850.00","19,800.00","19,850.00","19,300.00",30.55M,1.79%
3/25/2024,"19,700.00","20,050.00","20,450.00","19,450.00",33.20M,-0.76%
3/26/2024,"19,850.00","19,700.00","20,100.00","19,400.00",17.66M,0.76%
3/27/2024,"20,300.00","19,950.00","20,300.00","19,700.00",21.34M,2.27%
3/28/2024,"20,000.00","20,550.00","20,550.00","19,900.00",16.96M,-1.48%
3/29/2024,"19,850.00","20,000.00","20,050.00","19,600.00",13.38M,-0.75%
4/1/2024,"20,200.00","19,700.00","20,400.00","19,700.00",24.30M,1.76%
4/2/2024,"20,800.00","20,050.00","20,800.00","19,800.00",28.18M,2.97%
4/3/2024,"20,000.00","20,850.00","20,850.00","20,000.00",24.05M,-3.85%
4/4/2024,"20,050.00","20,000.00","20,400.00","19,400.00",26.50M,0.25%
4/5/2024,"19,900.00","19,750.00","20,300.00","19,500.00",21.55M,-0.75%
4/8/2024,"19,750.00","19,900.00","20,000.00","19,650.00",12.19M,-0.75%
4/9/2024,"20,150.00","19,800.00","20,150.00","19,550.00",10.78M,2.03%
4/10/2024,"19,600.00","20,150.00","20,200.00","19,600.00",11.01M,-2.73%
4/11/2024,"19,250.00","19,200.00","19,600.00","19,100.00",15.78M,-1.79%
4/12/2024,"19,800.00","19,450.00","19,800.00","19,300.00",10.05M,2.86%
4/15/2024,"18,450.00","19,600.00","19,800.00","18,450.00",19.18M,-6.82%
4/16/2024,"17,650.00","18,100.00","18,300.00","17,200.00",25.43M,-4.34%
4/17/2024,"16,700.00","17,800.00","17,850.00","16,700.00",17.74M,-5.38%
4/19/2024,"15,600.00","16,300.00","16,650.00","15,600.00",19.86M,-6.59%
4/22/2024,"16,000.00","16,000.00","16,200.00","15,850.00",13.35M,2.56%
4/23/2024,"15,500.00","16,100.00","16,200.00","15,500.00",11.68M,-3.13%
4/24/2024,"16,550.00","15,900.00","16,550.00","15,500.00",12.14M,6.77%
4/25/2024,"16,350.00","16,550.00","16,550.00","16,100.00",6.88M,-1.21%
4/26/2024,"16,150.00","16,100.00","16,600.00","16,050.00",7.50M,-1.22%
5/2/2024,"16,400.00","16,150.00","16,400.00","15,900.00",7.06M,1.55%
5/3/2024,"16,400.00","16,600.00","16,950.00","16,400.00",7.98M,0.00%
5/6/2024,"17,100.00","16,500.00","17,100.00","16,500.00",10.39M,4.27%
5/7/2024,"17,000.00","17,100.00","17,150.00","16,800.00",5.35M,-0.58%
5/8/2024,"16,900.00","16,800.00","17,150.00","16,500.00",12.07M,-0.59%
5/9/2024,"16,600.00","17,000.00","17,100.00","16,550.00",6.49M,-1.78%
5/10/2024,"16,800.00","16,800.00","17,000.00","16,550.00",8.58M,1.20%
5/13/2024,"16,850.00","16,850.00","17,000.00","16,600.00",5.49M,0.30%
5/14/2024,"17,100.00","16,900.00","17,200.00","16,800.00",8.00M,1.48%
5/15/2024,"17,100.00","17,150.00","17,300.00","17,000.00",8.53M,0.00%
5/16/2024,"17,250.00","17,300.00","17,500.00","17,150.00",8.21M,0.88%
5/17/2024,"17,400.00","17,350.00","17,500.00","17,150.00",9.35M,0.87%
5/20/2024,"17,400.00","17,600.00","17,700.00","17,350.00",9.28M,0.00%
5/21/2024,"17,250.00","17,400.00","17,400.00","17,000.00",8.91M,-0.86%
5/22/2024,"17,500.00","17,250.00","17,750.00","17,150.00",16.27M,1.45%
5/23/2024,"17,400.00","17,550.00","17,550.00","17,200.00",7.12M,-0.57%
5/24/2024,"16,700.00","17,250.00","17,500.00","16,350.00",14.82M,-4.02%
5/27/2024,"16,550.00","16,700.00","16,800.00","16,450.00",6.06M,-0.90%
5/28/2024,"16,800.00","16,750.00","16,950.00","16,650.00",5.13M,1.51%
5/29/2024,"16,850.00","16,850.00","17,150.00","16,750.00",8.48M,0.30%
5/30/2024,"16,850.00","16,650.00","16,900.00","16,500.00",8.31M,0.00%
5/31/2024,"16,800.00","16,900.00","16,950.00","16,700.00",4.88M,-0.30%
